Category,Country,Customer ID,Order,Product ID,Return Status,Review Rating,Shipping Method,Discount,Price,Profit,Quantity,Returned Quantity,Shipping Cost,Total Sales
Sports,Canada,2503,03/06/2023,747,No,5,Standard,23.00%,$327.4,$239,6,3,$19.2,$2K
Sports,Canada,6519,8/26/2023,217,No,5,Standard,6.00%,$55.8,$91,8,3,$22.9,$0K
Sports,Canada,9895,05/03/2023,923,No,5,Standard,29.00%,$693.4,$205,3,4,$14.6,$1K
Sports,Canada,8186,3/27/2023,554,No,5,Standard,33.00%,$204.0,$213,6,4,$34.6,$1K
Sports,France,2220,8/15/2023,581,No,1,Standard,9.00%,$94.8,$83,6,0,$33.6,$1K
Sports,France,7420,1/27/2023,799,No,1,Standard,34.00%,$905.4,"$1,387",8,2,$42.2,$5K
Sports,France,9376,12/08/2023,692,No,1,Standard,33.00%,$203.3,$35,2,4,$31.6,$0K
Sports,France,9628,6/22/2023,267,No,2,Standard,22.00%,$958.7,"$1,157",8,1,$14.4,$6K
Sports,France,9269,12/04/2023,92,No,2,Standard,38.00%,$553.6,$449,8,1,$24.7,$3K
Sports,France,7620,04/10/2023,842,No,2,Standard,10.00%,$317.5,$237,6,4,$3.3,$2K
Sports,France,8463,1/23/2023,809,No,3,Standard,6.00%,$866.6,"$1,096",10,1,$37.8,$8K
Sports,France,5642,10/03/2023,846,No,4,Standard,39.00%,$399.4,$101,3,1,$21.2,$1K
Sports,France,4747,01/07/2023,418,No,4,Standard,8.00%,$863.3,$358,2,2,$48.7,$2K
Sports,France,5878,3/18/2023,561,No,4,Standard,24.00%,$947.2,"$1,000",9,2,$48.7,$6K
Sports,France,3882,07/09/2023,436,No,4,Standard,28.00%,$680.8,$537,9,5,$21.5,$4K
Sports,France,4319,06/04/2023,847,No,5,Standard,36.00%,$176.8,$97,4,1,$31.9,$0K
Sports,France,6985,1/22/2023,666,No,5,Standard,26.00%,$254.8,$125,3,2,$3.3,$1K
Sports,Germany,5338,2/22/2023,121,No,1,Standard,36.00%,$227.9,$73,2,0,$21.8,$0K
Sports,Germany,7458,7/23/2023,707,No,1,Standard,36.00%,$721.5,$126,1,1,$26.5,$0K
Sports,Germany,4932,02/03/2023,52,No,1,Standard,27.00%,$794.4,$362,3,1,$39.3,$2K
Sports,Germany,5753,3/27/2023,653,No,1,Standard,10.00%,$179.0,$325,9,5,$6.7,$1K
Sports,Germany,8135,04/01/2023,202,No,2,Standard,16.00%,$317.8,$60,1,1,$18.1,$0K
Sports,Germany,1265,1/28/2023,951,No,3,Standard,9.00%,$999.5,"$1,935",10,0,$26.0,$9K
Sports,Germany,8574,6/18/2023,60,No,3,Standard,9.00%,$707.4,$887,5,1,$6.5,$3K
Sports,Germany,7334,8/15/2023,322,No,3,Standard,17.00%,$584.3,$597,5,1,$10.0,$2K
Sports,Germany,4036,10/11/2023,940,No,3,Standard,25.00%,$889.4,$900,6,2,$41.1,$4K
Sports,Germany,7363,10/22/2023,624,No,3,Standard,10.00%,$73.9,$33,2,5,$35.9,$0K
Sports,Germany,5526,06/09/2023,241,No,3,Standard,35.00%,$610.4,$278,4,5,$32.9,$2K
Sports,Germany,6019,01/02/2023,523,No,4,Standard,29.00%,$212.2,$114,5,0,$19.1,$1K
Sports,Germany,6829,10/10/2023,418,No,4,Standard,27.00%,$33.4,$25,4,1,$5.1,$0K
Sports,Germany,2020,09/02/2023,495,No,4,Standard,22.00%,$664.0,$672,6,1,$8.5,$3K
Sports,Germany,3275,02/06/2023,920,No,4,Standard,15.00%,$595.3,$764,8,2,$11.0,$4K
Sports,Germany,7713,03/08/2023,879,No,4,Standard,35.00%,$725.8,$454,8,4,$41.1,$4K
Sports,Germany,2170,7/18/2023,439,No,5,Standard,8.00%,$378.7,$413,10,2,$8.9,$3K
Sports,Germany,7242,3/25/2023,704,No,5,Standard,14.00%,$669.9,$379,6,5,$30.1,$3K
Sports,UK,2875,5/14/2023,519,No,1,Standard,25.00%,$519.6,$432,6,0,$30.7,$2K
Sports,UK,8963,9/27/2023,989,No,1,Standard,10.00%,$925.5,$546,3,3,$18.2,$2K
Sports,UK,7311,11/26/2023,109,No,1,Standard,6.00%,$567.2,$435,3,4,$32.5,$2K
Sports,UK,4997,12/16/2023,393,No,1,Standard,22.00%,$995.3,$646,3,5,$32.5,$2K
Sports,UK,9421,7/26/2023,987,No,2,Standard,23.00%,$578.7,$471,5,1,$11.1,$2K
Sports,UK,8111,10/17/2023,473,No,2,Standard,10.00%,$170.1,$370,9,2,$20.2,$1K
Sports,UK,6570,12/12/2023,632,No,2,Standard,39.00%,$429.3,$133,5,3,$5.7,$1K
Sports,UK,1428,12/23/2023,580,No,2,Standard,16.00%,$145.9,$288,10,3,$37.6,$1K
Sports,UK,8941,03/07/2023,336,No,3,Standard,36.00%,$950.7,$420,6,3,$35.1,$4K
Sports,UK,7143,02/12/2023,868,No,3,Standard,30.00%,$159.8,$256,8,5,$25.1,$1K
Sports,UK,5315,1/26/2023,97,No,4,Standard,22.00%,$284.4,$176,7,1,$32.8,$2K
Sports,UK,3609,05/12/2023,273,No,4,Standard,38.00%,$919.4,$370,5,3,$7.4,$3K
Sports,UK,4845,4/23/2023,942,No,4,Standard,15.00%,$975.1,$533,5,4,$21.3,$4K
Sports,USA,8023,09/01/2023,575,No,1,Standard,16.00%,$174.8,$271,8,0,$46.5,$1K
Sports,USA,3229,11/15/2023,918,No,1,Standard,21.00%,$845.9,$131,1,1,$28.4,$1K
Sports,USA,7325,1/27/2023,527,No,1,Standard,6.00%,$12.2,$17,6,2,$46.9,$0K
Sports,USA,5081,10/08/2023,241,No,1,Standard,7.00%,$725.5,$179,1,5,$24.3,$1K
Sports,USA,2189,10/14/2023,524,No,2,Standard,10.00%,$149.1,$193,7,1,$28.0,$1K
Sports,USA,3348,5/27/2023,826,No,2,Standard,12.00%,$94.2,$201,10,1,$10.1,$1K
Sports,USA,4663,5/15/2023,524,No,3,Standard,13.00%,$414.8,$492,6,2,$21.1,$2K
Sports,USA,7506,7/24/2023,554,No,4,Standard,38.00%,$47.9,$7,1,0,$13.3,$0K
Sports,USA,3208,03/09/2023,976,No,4,Standard,30.00%,$558.9,$620,10,1,$17.9,$4K
Sports,USA,4485,1/22/2023,282,No,4,Standard,18.00%,$957.7,$192,1,2,$43.6,$1K
Sports,USA,1831,01/11/2023,728,No,4,Standard,23.00%,$372.6,$51,1,3,$48.1,$0K
Sports,USA,9270,07/02/2023,12,No,4,Standard,10.00%,$181.0,$127,3,3,$24.3,$0K
Sports,USA,3888,09/12/2023,121,No,4,Standard,25.00%,$832.1,$826,7,4,$36.1,$4K
Sports,USA,5993,01/03/2023,376,No,5,Standard,14.00%,$113.8,$119,6,1,$28.0,$1K
Sports,USA,6496,01/05/2023,646,No,5,Standard,39.00%,$75.0,$59,7,1,$37.7,$0K
Sports,USA,4519,10/10/2023,958,No,5,Standard,16.00%,$154.5,$153,8,2,$6.1,$1K
Sports,USA,4766,5/18/2023,463,No,5,Standard,38.00%,$210.3,$184,9,2,$37.9,$1K
Sports,USA,6133,08/04/2023,620,No,5,Standard,27.00%,$131.9,$50,4,4,$41.8,$0K
Sports,USA,6221,4/18/2023,810,No,5,Standard,34.00%,$370.1,$541,10,5,$16.7,$2K
Books,Canada,3153,09/08/2023,572,No,1,Standard,13.00%,$323.0,$283,5,2,$44.6,$1K
Books,Canada,2577,9/17/2023,14,No,2,Standard,26.00%,$320.5,$463,7,0,$4.6,$2K
Books,Canada,6576,9/17/2023,169,No,2,Standard,19.00%,$968.4,"$2,047",10,0,$2.1,$8K
Books,Canada,3759,1/27/2023,109,No,2,Standard,35.00%,$306.6,$411,10,1,$30.1,$2K
Books,Canada,5987,07/10/2023,446,No,2,Standard,31.00%,$328.1,$109,4,5,$32.0,$1K
Books,Canada,4385,10/13/2023,39,No,2,Standard,38.00%,$894.8,$645,6,5,$11.7,$3K
Books,Canada,4804,2/28/2023,505,No,2,Standard,32.00%,$184.9,$308,9,5,$31.9,$1K
Books,Canada,4915,07/06/2023,306,No,3,Standard,33.00%,$877.1,$209,2,2,$48.4,$1K
Books,Canada,7197,12/28/2023,664,No,3,Standard,40.00%,$672.5,$302,5,2,$4.7,$2K
Books,Canada,9466,3/22/2023,479,No,3,Standard,14.00%,$459.7,$856,9,2,$14.4,$4K
Books,Canada,8236,07/05/2023,409,No,3,Standard,22.00%,$22.5,$12,7,3,$24.9,$0K
Books,Canada,8340,11/23/2023,980,No,3,Standard,24.00%,$818.7,$327,5,5,$19.1,$3K
Books,Canada,6905,2/17/2023,223,No,4,Standard,34.00%,$310.6,$210,5,0,$38.2,$1K
Books,Canada,4521,11/09/2023,792,No,4,Standard,27.00%,$492.7,$934,10,2,$41.6,$4K
Books,Canada,6013,10/09/2023,505,No,4,Standard,17.00%,$716.4,$718,6,3,$26.8,$4K
Books,Canada,8941,10/03/2023,585,No,5,Standard,31.00%,$383.4,$128,4,2,$40.7,$1K
Books,Canada,6102,7/13/2023,198,No,5,Standard,36.00%,$787.9,$843,9,2,$40.1,$5K
Books,Canada,2733,2/19/2023,33,No,5,Standard,12.00%,$244.3,$157,6,3,$31.8,$1K
Books,Canada,9887,10/18/2023,840,No,5,Standard,24.00%,$81.7,$146,8,3,$34.4,$0K
Books,France,2591,06/10/2023,764,No,1,Standard,8.00%,$780.0,$416,5,3,$4.4,$4K
Books,France,7972,03/02/2023,640,No,1,Standard,37.00%,$59.2,$6,1,4,$15.1,$0K
Books,France,1568,9/23/2023,242,No,2,Standard,17.00%,$60.6,$28,2,1,$39.3,$0K
Books,France,4707,2/17/2023,853,No,2,Standard,12.00%,$754.6,$510,4,3,$13.5,$3K
Books,France,6676,8/18/2023,268,No,2,Standard,20.00%,$998.3,"$1,624",10,3,$23.9,$8K
Books,France,8897,7/21/2023,193,No,2,Standard,26.00%,$397.1,$172,2,4,$16.2,$1K
Books,France,8933,1/16/2023,790,No,2,Standard,40.00%,$99.7,$66,5,5,$27.0,$0K
Books,France,6252,3/18/2023,55,No,3,Standard,34.00%,$626.4,$243,3,0,$38.4,$1K
Books,France,5588,04/01/2023,282,No,3,Standard,32.00%,$332.2,$199,4,1,$14.3,$1K
Books,France,6743,12/23/2023,659,No,3,Standard,14.00%,$120.7,$175,7,2,$47.9,$1K
Books,France,9491,04/09/2023,269,No,4,Standard,26.00%,$149.5,$66,3,0,$6.9,$0K
Books,France,2790,4/13/2023,994,No,4,Standard,33.00%,$73.7,$29,3,2,$48.3,$0K
Books,France,9314,03/08/2023,489,No,4,Standard,39.00%,$521.9,$451,5,2,$4.6,$2K
Books,France,8541,10/19/2023,265,No,4,Standard,16.00%,$704.8,$902,10,2,$17.0,$6K
Books,France,6597,05/10/2023,261,No,4,Standard,30.00%,$642.2,$327,4,5,$31.5,$2K
Books,France,7208,2/17/2023,649,No,5,Standard,26.00%,$389.6,$494,9,1,$11.8,$3K
Books,Germany,3213,4/17/2023,102,No,1,Standard,12.00%,$382.3,$469,9,0,$5.7,$3K
Books,Germany,2789,9/28/2023,212,No,1,Standard,14.00%,$19.8,$22,6,2,$37.8,$0K
Books,Germany,9112,7/16/2023,219,No,1,Standard,39.00%,$366.3,$59,1,5,$39.0,$0K
Books,Germany,2052,07/06/2023,835,No,2,Standard,13.00%,$127.5,$230,8,0,$31.9,$1K
Books,Germany,4824,07/06/2023,773,No,2,Standard,27.00%,$511.4,$137,2,3,$48.0,$1K
Books,Germany,5527,11/08/2023,916,No,2,Standard,37.00%,$986.2,$443,3,3,$18.4,$2K
Books,Germany,1844,12/15/2023,569,No,2,Standard,17.00%,$959.9,$889,10,4,$12.8,$8K
Books,Germany,6903,12/01/2023,917,No,3,Standard,26.00%,$162.3,$35,1,0,$7.7,$0K
Books,Germany,7315,01/10/2023,103,No,3,Standard,19.00%,$436.6,$736,10,0,$8.0,$4K
Books,Germany,8447,09/01/2023,969,No,3,Standard,20.00%,$260.2,$468,10,1,$20.5,$2K
Books,Germany,5544,12/07/2023,778,No,3,Standard,28.00%,$836.7,$303,3,2,$28.8,$2K
Books,Germany,3076,09/11/2023,696,No,3,Standard,8.00%,$436.6,"$1,069",10,2,$18.1,$4K
Books,Germany,2082,10/23/2023,783,No,3,Standard,25.00%,$138.7,$33,3,3,$14.0,$0K
Books,Germany,5219,07/12/2023,616,No,4,Standard,35.00%,$128.2,$27,2,0,$25.0,$0K
Books,Germany,4625,2/19/2023,759,No,4,Standard,16.00%,$723.6,$512,7,2,$43.7,$4K
Books,Germany,6764,11/24/2023,338,No,4,Standard,17.00%,$103.9,$164,10,2,$20.8,$1K
Books,Germany,3500,11/16/2023,933,No,4,Standard,8.00%,$385.3,$578,8,5,$47.2,$3K
Books,Germany,1608,4/21/2023,833,No,5,Standard,12.00%,$705.6,$662,5,3,$21.2,$3K
Books,UK,9921,1/14/2023,204,No,1,Standard,15.00%,$990.6,$914,5,1,$27.0,$4K
Books,UK,9212,01/05/2023,333,No,1,Standard,18.00%,$57.3,$32,5,1,$18.7,$0K
Books,UK,5186,7/16/2023,176,No,1,Standard,8.00%,$754.5,$639,7,4,$12.5,$5K
Books,UK,7172,11/11/2023,641,No,1,Standard,5.00%,$456.6,$423,8,4,$15.8,$3K
Books,UK,5224,01/11/2023,621,No,2,Standard,9.00%,$821.0,$950,8,0,$42.9,$6K
Books,UK,5601,4/24/2023,543,No,2,Standard,6.00%,$47.4,$122,10,1,$23.9,$0K
Books,UK,6414,08/06/2023,598,No,2,Standard,28.00%,$318.8,$127,3,2,$7.9,$1K
Books,UK,9366,10/19/2023,339,No,2,Standard,25.00%,$583.6,$693,9,2,$36.6,$4K
Books,UK,3149,07/12/2023,700,No,2,Standard,12.00%,$601.1,$770,5,5,$15.7,$3K
Books,UK,2142,09/07/2023,653,No,3,Standard,34.00%,$494.2,$80,1,1,$19.3,$0K
Books,UK,8822,9/16/2023,132,No,3,Standard,7.00%,$986.0,$480,4,2,$30.8,$4K
Books,UK,7047,4/17/2023,849,No,3,Standard,37.00%,$60.2,$24,6,3,$20.7,$0K
Books,UK,9025,02/12/2023,733,No,3,Standard,18.00%,$628.4,$379,3,4,$21.8,$2K
Books,UK,7575,3/21/2023,743,No,5,Standard,9.00%,$575.9,$210,4,0,$49.6,$2K
Books,UK,8443,6/22/2023,432,No,5,Standard,34.00%,$178.6,$108,5,1,$29.4,$1K
Books,UK,1673,06/04/2023,69,No,5,Standard,40.00%,$967.8,$482,7,2,$10.9,$4K
Books,UK,5174,12/06/2023,575,No,5,Standard,25.00%,$669.5,$137,2,3,$27.9,$1K
Books,UK,6594,3/25/2023,316,No,5,Standard,33.00%,$625.0,$605,8,4,$5.2,$3K
Books,USA,6934,12/25/2023,556,No,1,Standard,10.00%,$99.3,$27,1,0,$16.9,$0K
Books,USA,6555,12/06/2023,249,No,1,Standard,29.00%,$260.1,$213,5,2,$23.6,$1K
Books,USA,9790,9/17/2023,974,No,1,Standard,25.00%,$668.3,$495,6,2,$3.8,$3K
Books,USA,2594,12/05/2023,722,No,1,Standard,10.00%,$801.7,$288,2,5,$26.8,$1K
Books,USA,8835,11/03/2023,868,No,2,Standard,8.00%,$899.0,$207,2,4,$46.2,$2K
Books,USA,2477,01/09/2023,251,No,3,Standard,13.00%,$165.4,$152,8,2,$34.9,$1K
Books,USA,9480,02/06/2023,150,No,3,Standard,9.00%,$899.0,$631,3,5,$47.6,$2K
Books,USA,4432,5/24/2023,850,No,4,Standard,25.00%,$622.0,$391,5,1,$10.8,$2K
Books,USA,1457,5/26/2023,700,No,4,Standard,11.00%,$411.1,$824,10,3,$44.0,$4K
Books,USA,1611,05/07/2023,9,No,4,Standard,32.00%,$719.5,$370,7,4,$20.1,$3K
Books,USA,6373,04/07/2023,673,No,5,Standard,34.00%,$688.8,$541,5,0,$15.2,$2K
Clothing,Canada,6963,2/21/2023,103,No,1,Standard,10.00%,$400.3,$326,6,0,$45.3,$2K
Clothing,Canada,2422,1/22/2023,483,No,1,Standard,28.00%,$243.6,$176,6,1,$32.7,$1K
Clothing,Canada,5812,4/18/2023,67,No,1,Standard,22.00%,$707.6,"$1,120",10,1,$7.6,$6K
Clothing,Canada,2940,10/16/2023,588,No,1,Standard,30.00%,$913.5,$242,2,2,$38.0,$1K
Clothing,Canada,7553,5/24/2023,888,No,1,Standard,13.00%,$206.4,$137,4,4,$41.8,$1K
Clothing,Canada,3311,1/13/2023,584,No,1,Standard,23.00%,$32.0,$65,9,5,$2.9,$0K
Clothing,Canada,5210,01/05/2023,84,No,2,Standard,36.00%,$287.4,$34,1,3,$23.6,$0K
Clothing,Canada,6618,07/05/2023,358,No,3,Standard,9.00%,$525.8,$533,10,1,$18.2,$5K
Clothing,Canada,8521,02/07/2023,200,No,3,Standard,14.00%,$947.4,$276,2,2,$39.7,$2K
Clothing,Canada,5385,3/15/2023,931,No,3,Standard,8.00%,$27.9,$21,3,4,$29.9,$0K
Clothing,Canada,4725,02/11/2023,216,No,4,Standard,20.00%,$418.4,$97,2,1,$34.9,$1K
Clothing,Canada,8075,8/14/2023,90,No,4,Standard,36.00%,$954.9,$586,9,1,$29.5,$6K
Clothing,Canada,1460,5/18/2023,238,No,4,Standard,7.00%,$652.7,$168,1,2,$20.7,$1K
Clothing,Canada,3318,09/05/2023,7,No,4,Standard,25.00%,$237.5,$94,3,2,$2.6,$1K
Clothing,Canada,7651,12/06/2023,573,No,4,Standard,7.00%,$805.7,$314,3,3,$34.7,$2K
Clothing,Canada,9185,12/07/2023,86,No,4,Standard,16.00%,$83.7,$23,2,4,$26.8,$0K
Clothing,Canada,7221,04/05/2023,275,No,4,Standard,15.00%,$153.4,$241,7,4,$35.4,$1K
Clothing,Canada,9660,03/05/2023,898,No,4,Standard,32.00%,$586.6,$769,7,4,$24.7,$3K
Clothing,Canada,7606,6/17/2023,736,No,5,Standard,15.00%,$30.5,$43,9,0,$2.2,$0K
Clothing,Canada,3497,3/25/2023,288,No,5,Standard,5.00%,$90.8,$214,10,0,$10.9,$1K
Clothing,Canada,6482,04/03/2023,922,No,5,Standard,35.00%,$831.0,$820,7,1,$9.5,$4K
Clothing,Canada,8310,12/05/2023,141,No,5,Standard,30.00%,$960.1,$567,4,2,$49.7,$3K
Clothing,Canada,9299,11/24/2023,831,No,5,Standard,30.00%,$640.1,$803,10,2,$13.6,$4K
Clothing,Canada,6482,6/26/2023,994,No,5,Standard,22.00%,$188.3,$157,6,5,$12.9,$1K
Clothing,France,2734,10/09/2023,880,No,1,Standard,28.00%,$469.5,$91,1,1,$33.3,$0K
Clothing,France,6400,12/17/2023,319,No,1,Standard,20.00%,$757.8,$270,3,3,$2.3,$2K
Clothing,France,7976,12/25/2023,895,No,1,Standard,5.00%,$515.1,$294,4,3,$32.1,$2K
Clothing,France,2857,06/04/2023,438,No,1,Standard,6.00%,$567.0,$503,4,3,$38.9,$2K
Clothing,France,2414,2/23/2023,480,No,2,Standard,13.00%,$528.8,$874,8,1,$26.3,$4K
Clothing,France,7021,12/11/2023,207,No,2,Standard,8.00%,$330.8,$239,3,2,$40.0,$1K
Clothing,France,7239,02/07/2023,64,No,2,Standard,8.00%,$852.8,$322,3,4,$3.9,$2K
Clothing,France,6837,7/13/2023,319,No,3,Standard,11.00%,$515.2,"$1,054",10,0,$46.2,$5K
Clothing,France,2224,10/25/2023,758,No,3,Standard,29.00%,$967.6,$190,1,4,$43.2,$1K
Clothing,France,6638,03/05/2023,657,No,3,Standard,40.00%,$793.2,$260,4,5,$44.3,$2K
Clothing,France,7727,05/08/2023,381,No,4,Standard,5.00%,$325.2,$190,5,1,$22.7,$2K
Clothing,France,4767,01/02/2023,151,No,5,Standard,8.00%,$407.5,$864,10,1,$36.0,$4K
Clothing,France,4610,5/24/2023,376,No,5,Standard,38.00%,$464.1,$381,10,1,$4.1,$3K
Clothing,France,9740,10/05/2023,540,No,5,Standard,16.00%,$590.9,$972,8,2,$49.8,$4K
Clothing,France,2535,2/27/2023,200,No,5,Standard,21.00%,$955.3,$214,2,5,$24.6,$2K
Clothing,France,7638,11/11/2023,140,No,5,Standard,6.00%,$970.7,$814,3,5,$19.7,$3K
Clothing,Germany,7661,08/06/2023,561,No,1,Standard,26.00%,$98.5,$95,5,3,$29.3,$0K
Clothing,Germany,9374,09/11/2023,380,No,1,Standard,18.00%,$506.4,$690,8,3,$33.1,$3K
Clothing,Germany,5374,5/24/2023,980,No,1,Standard,23.00%,$419.2,$430,5,4,$27.6,$2K
Clothing,Germany,2394,6/28/2023,687,No,2,Standard,25.00%,$453.3,$292,6,0,$12.2,$2K
Clothing,Germany,5699,7/20/2023,567,No,2,Standard,15.00%,$792.2,$301,4,1,$42.7,$3K
Clothing,Germany,4417,09/03/2023,412,No,2,Standard,16.00%,$740.4,"$1,063",7,1,$16.0,$4K
Clothing,Germany,5634,07/02/2023,782,No,2,Standard,26.00%,$430.3,$438,7,2,$34.4,$2K
Clothing,Germany,6576,02/06/2023,104,No,3,Standard,14.00%,$527.4,$368,4,3,$29.1,$2K
Clothing,Germany,1911,6/17/2023,359,No,3,Standard,12.00%,$783.5,$147,1,4,$26.7,$1K
Clothing,Germany,7215,03/06/2023,292,No,3,Standard,12.00%,$954.9,$680,5,4,$35.9,$4K
Clothing,Germany,7253,02/10/2023,863,No,3,Standard,10.00%,$169.9,$78,2,5,$17.4,$0K
Clothing,Germany,1792,03/01/2023,799,No,4,Standard,27.00%,$716.6,$64,1,1,$43.3,$1K
Clothing,Germany,3599,8/19/2023,724,No,4,Standard,28.00%,$851.9,$759,6,3,$37.4,$4K
Clothing,Germany,1892,3/20/2023,958,No,5,Standard,16.00%,$674.3,$276,2,1,$5.0,$1K
Clothing,Germany,7408,3/17/2023,763,No,5,Standard,6.00%,$814.3,$295,3,4,$49.6,$2K
Clothing,Germany,5598,10/27/2023,536,No,5,Standard,8.00%,$370.0,$385,4,5,$20.3,$1K
Clothing,UK,2309,1/24/2023,450,No,1,Standard,14.00%,$326.4,$188,4,0,$14.2,$1K
Clothing,UK,1921,4/22/2023,512,No,1,Standard,38.00%,$346.6,$271,5,2,$9.0,$1K
Clothing,UK,4440,12/02/2023,896,No,1,Standard,8.00%,$250.1,$216,5,3,$43.6,$1K
Clothing,UK,1140,9/18/2023,552,No,1,Standard,18.00%,$33.0,$35,5,4,$5.0,$0K
Clothing,UK,1170,1/15/2023,27,No,2,Standard,35.00%,$882.1,$816,9,1,$40.8,$5K
Clothing,UK,6547,4/13/2023,365,No,2,Standard,7.00%,$304.2,$109,3,4,$44.2,$1K
Clothing,UK,7834,1/24/2023,509,No,2,Standard,9.00%,$905.3,$734,5,4,$25.6,$4K
Clothing,UK,3689,3/20/2023,525,No,2,Standard,13.00%,$54.9,$28,5,4,$45.0,$0K
Clothing,UK,2066,5/17/2023,155,No,2,Standard,21.00%,$750.6,"$1,418",8,5,$13.6,$5K
Clothing,UK,4108,01/08/2023,376,No,3,Standard,8.00%,$367.7,$248,6,2,$11.0,$2K
Clothing,UK,3117,07/03/2023,530,No,3,Standard,22.00%,$818.6,$194,2,5,$36.5,$1K
Clothing,UK,8679,10/15/2023,714,No,4,Standard,38.00%,$674.3,$118,1,0,$12.2,$0K
Clothing,UK,3908,6/23/2023,412,No,4,Standard,35.00%,$283.6,$328,10,0,$4.3,$2K
Clothing,UK,2238,06/09/2023,999,No,4,Standard,36.00%,$93.8,$70,6,4,$23.6,$0K
Clothing,UK,2208,07/01/2023,493,No,4,Standard,30.00%,$98.0,$157,9,4,$30.0,$1K
Clothing,UK,3296,10/26/2023,924,No,4,Standard,17.00%,$536.0,$575,7,5,$4.2,$3K
Clothing,UK,6983,12/09/2023,130,No,5,Standard,6.00%,$391.7,$581,10,0,$43.7,$4K
Clothing,UK,6607,1/25/2023,622,No,5,Standard,22.00%,$894.0,$349,2,4,$6.1,$1K
Clothing,UK,5145,03/01/2023,209,No,5,Standard,36.00%,$939.1,$336,2,4,$12.9,$1K
Clothing,USA,9924,2/17/2023,338,No,1,Standard,37.00%,$970.6,$721,4,2,$23.0,$2K
Clothing,USA,7355,09/09/2023,1,No,1,Standard,12.00%,$293.8,$460,8,5,$20.3,$2K
Clothing,USA,1978,07/03/2023,194,No,1,Standard,23.00%,$146.7,$182,9,5,$20.7,$1K
Clothing,USA,4194,11/04/2023,361,No,1,Standard,29.00%,$633.7,$636,9,5,$28.9,$4K
Clothing,USA,3554,06/10/2023,925,No,2,Standard,15.00%,$314.2,$419,7,0,$3.6,$2K
Clothing,USA,4597,7/23/2023,302,No,2,Standard,38.00%,$768.4,$673,8,2,$17.2,$4K
Clothing,USA,5372,10/05/2023,467,No,2,Standard,14.00%,$895.5,$450,4,3,$14.9,$3K
Clothing,USA,4696,10/06/2023,441,No,3,Standard,27.00%,$424.6,$141,3,1,$27.6,$1K
Clothing,USA,8157,6/21/2023,324,No,3,Standard,24.00%,$214.9,$296,9,2,$48.7,$1K
Clothing,USA,1976,10/19/2023,791,No,3,Standard,16.00%,$974.7,$986,6,3,$15.1,$5K
Clothing,USA,9146,11/01/2023,782,No,4,Standard,10.00%,$377.8,$359,10,2,$45.4,$3K
Clothing,USA,8019,04/07/2023,97,No,4,Standard,31.00%,$324.7,$42,1,3,$41.2,$0K
Clothing,USA,4771,5/19/2023,721,No,4,Standard,6.00%,$452.3,$696,6,3,$4.7,$3K
Clothing,USA,7281,4/17/2023,965,No,4,Standard,14.00%,$281.3,$537,9,3,$31.1,$2K
Clothing,USA,2135,09/12/2023,659,No,4,Standard,25.00%,$133.3,$83,6,5,$5.0,$1K
Clothing,USA,7563,11/16/2023,7,No,4,Standard,10.00%,$383.4,$451,10,5,$8.7,$3K
Clothing,USA,6024,8/27/2023,149,No,5,Standard,9.00%,$880.8,$671,7,4,$9.3,$6K
Electronics,Canada,7777,3/22/2023,248,No,1,Standard,9.00%,$118.4,$23,2,2,$7.2,$0K
Electronics,Canada,5375,11/12/2023,907,No,1,Standard,21.00%,$315.5,$732,10,2,$40.7,$2K
Electronics,Canada,8651,12/19/2023,769,No,1,Standard,15.00%,$770.5,$920,5,3,$19.2,$3K
Electronics,Canada,5537,06/05/2023,514,No,1,Standard,38.00%,$540.5,$264,4,4,$49.3,$1K
Electronics,Canada,1629,03/04/2023,545,No,1,Standard,19.00%,$176.3,$197,9,4,$25.0,$1K
Electronics,Canada,7993,6/15/2023,787,No,2,Standard,38.00%,$515.6,$397,10,1,$41.0,$3K
Electronics,Canada,6238,12/10/2023,142,No,2,Standard,27.00%,$157.2,$74,3,3,$41.5,$0K
Electronics,Canada,1495,7/21/2023,386,No,2,Standard,22.00%,$329.3,$197,5,4,$17.8,$1K
Electronics,Canada,1065,02/08/2023,689,No,3,Standard,16.00%,$142.5,$54,3,1,$35.2,$0K
Electronics,Canada,8938,6/27/2023,313,No,3,Standard,38.00%,$485.5,$202,3,2,$17.6,$1K
Electronics,Canada,2315,02/10/2023,995,No,4,Standard,7.00%,$697.3,$194,1,3,$39.2,$1K
Electronics,Canada,4458,11/18/2023,433,No,4,Standard,15.00%,$275.0,$132,2,3,$22.5,$0K
Electronics,Canada,1758,4/17/2023,480,No,4,Standard,26.00%,$703.7,$96,1,4,$33.9,$1K
Electronics,France,9074,2/23/2023,400,No,1,Standard,13.00%,$686.4,$462,4,0,$25.4,$2K
Electronics,France,2278,12/13/2023,143,No,1,Standard,14.00%,$113.8,$76,6,0,$45.1,$1K
Electronics,France,7334,06/12/2023,943,No,1,Standard,37.00%,$70.5,$12,1,3,$39.6,$0K
Electronics,France,7399,07/07/2023,975,No,1,Standard,34.00%,$804.7,$583,9,5,$7.8,$5K
Electronics,France,2997,2/26/2023,243,No,2,Standard,29.00%,$619.7,$642,8,2,$4.3,$4K
Electronics,France,4067,09/03/2023,842,No,2,Standard,39.00%,$490.2,$730,9,2,$47.7,$3K
